,gender,emotion,actor,path
243,male,neutral,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-01-01-02-02-05.wav
244,male,calm,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-02-02-01-02-05.wav
245,male,calm,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-02-01-01-02-05.wav
246,male,neutral,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-01-01-02-01-05.wav
247,male,calm,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-02-02-02-01-05.wav
248,male,neutral,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-01-01-01-02-05.wav
249,male,happy,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-03-01-01-01-05.wav
250,male,calm,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-02-01-02-02-05.wav
251,male,neutral,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-01-01-01-01-05.wav
252,male,calm,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-02-02-02-02-05.wav
253,male,surprise,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-08-02-02-02-05.wav
254,male,fear,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-06-01-02-02-05.wav
255,male,fear,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-06-02-01-02-05.wav
256,male,fear,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-06-01-02-01-05.wav
257,male,disgust,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-07-02-02-02-05.wav
258,male,surprise,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-08-01-01-02-05.wav
259,male,surprise,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-08-02-02-01-05.wav
260,male,disgust,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-07-01-02-02-05.wav
261,male,surprise,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-08-01-02-01-05.wav
262,male,disgust,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-07-01-01-01-05.wav
263,male,happy,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-03-01-02-02-05.wav
264,male,happy,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-03-02-02-02-05.wav
265,male,disgust,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-07-02-01-01-05.wav
266,male,disgust,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-07-02-01-02-05.wav
267,male,sad,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-04-01-02-01-05.wav
268,male,sad,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-04-01-01-01-05.wav
269,male,angry,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-05-02-01-02-05.wav
270,male,disgust,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-07-02-02-01-05.wav
271,male,angry,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-05-02-01-01-05.wav
272,male,happy,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-03-02-01-02-05.wav
273,male,fear,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-06-02-01-01-05.wav
274,male,disgust,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-07-01-01-02-05.wav
275,male,happy,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-03-02-02-01-05.wav
276,male,surprise,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-08-02-01-02-05.wav
277,male,sad,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-04-02-01-02-05.wav
278,male,surprise,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-08-01-02-02-05.wav
279,male,fear,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-06-01-01-02-05.wav
280,male,sad,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-04-02-01-01-05.wav
281,male,angry,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-05-01-01-02-05.wav
282,male,happy,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-03-01-02-01-05.wav
283,male,sad,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-04-02-02-01-05.wav
284,male,surprise,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-08-02-01-01-05.wav
285,male,angry,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-05-02-02-01-05.wav
286,male,disgust,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-07-01-02-01-05.wav
287,male,angry,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-05-01-02-02-05.wav
288,male,fear,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-06-02-02-01-05.wav
289,male,sad,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-04-01-01-02-05.wav
290,male,angry,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-05-02-02-02-05.wav
291,male,happy,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-03-01-01-02-05.wav
292,male,happy,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-03-02-01-01-05.wav
293,male,surprise,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-08-01-01-01-05.wav
294,male,angry,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-05-01-01-01-05.wav
295,male,sad,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-04-01-02-02-05.wav
296,male,angry,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-05-01-02-01-05.wav
297,male,sad,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-04-02-02-02-05.wav
298,male,fear,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-06-01-01-01-05.wav
299,male,fear,5,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_05/03-01-06-02-02-02-05.wav
300,female,calm,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-02-01-02-01-06.wav
301,female,neutral,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-01-01-01-01-06.wav
302,female,neutral,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-01-01-02-01-06.wav
303,female,neutral,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-01-01-01-02-06.wav
304,female,calm,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-02-01-01-02-06.wav
305,female,calm,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-02-01-01-01-06.wav
306,female,neutral,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-01-01-02-02-06.wav
307,female,disgust,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-07-02-01-02-06.wav
308,female,fear,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-06-01-02-02-06.wav
309,female,happy,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-03-01-01-02-06.wav
310,female,surprise,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-08-01-02-02-06.wav
311,female,angry,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-05-02-01-02-06.wav
312,female,happy,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-03-01-02-01-06.wav
313,female,happy,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-03-01-02-02-06.wav
314,female,sad,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-04-02-01-02-06.wav
315,female,angry,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-05-01-01-02-06.wav
316,female,happy,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-03-02-02-02-06.wav
317,female,angry,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-05-01-02-01-06.wav
318,female,calm,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-02-02-02-02-06.wav
319,female,disgust,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-07-01-02-02-06.wav
320,female,sad,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-04-01-02-02-06.wav
321,female,angry,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-05-01-02-02-06.wav
322,female,angry,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-05-02-01-01-06.wav
323,female,fear,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-06-01-02-01-06.wav
324,female,surprise,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-08-01-01-02-06.wav
325,female,fear,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-06-02-02-01-06.wav
326,female,calm,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-02-02-01-02-06.wav
327,female,calm,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-02-02-01-01-06.wav
328,female,sad,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-04-02-02-02-06.wav
329,female,sad,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-04-02-01-01-06.wav
330,female,sad,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-04-01-01-02-06.wav
331,female,sad,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-04-02-02-01-06.wav
332,female,sad,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-04-01-01-01-06.wav
333,female,happy,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-03-02-01-02-06.wav
334,female,happy,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-03-01-01-01-06.wav
335,female,surprise,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-08-01-02-01-06.wav
336,female,angry,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-05-02-02-02-06.wav
337,female,fear,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-06-02-01-01-06.wav
338,female,fear,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-06-01-01-01-06.wav
339,female,happy,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-03-02-01-01-06.wav
340,female,angry,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-05-02-02-01-06.wav
341,female,angry,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-05-01-01-01-06.wav
342,female,surprise,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-08-01-01-01-06.wav
343,female,disgust,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-07-02-02-02-06.wav
344,female,disgust,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-07-01-02-01-06.wav
345,female,fear,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-06-02-02-02-06.wav
346,female,calm,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-02-01-02-02-06.wav
347,female,disgust,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-07-01-01-02-06.wav
348,female,sad,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-04-01-02-01-06.wav
349,female,surprise,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-08-02-01-01-06.wav
350,female,fear,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-06-02-01-02-06.wav
351,female,disgust,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-07-02-01-01-06.wav
352,female,happy,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-03-02-02-01-06.wav
353,female,calm,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-02-02-02-01-06.wav
354,female,disgust,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-07-01-01-01-06.wav
355,female,fear,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-06-01-01-02-06.wav
356,female,disgust,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-07-02-02-01-06.wav
357,female,surprise,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-08-02-02-02-06.wav
358,female,surprise,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-08-02-01-02-06.wav
359,female,surprise,6,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_06/03-01-08-02-02-01-06.wav
360,male,happy,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-03-01-01-01-07.wav
361,male,fear,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-06-02-01-01-07.wav
362,male,neutral,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-01-01-02-01-07.wav
363,male,calm,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-02-01-01-02-07.wav
364,male,calm,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-02-01-02-01-07.wav
365,male,disgust,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-07-01-01-02-07.wav
366,male,happy,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-03-02-01-01-07.wav
367,male,angry,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-05-02-01-02-07.wav
368,male,fear,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-06-01-01-01-07.wav
369,male,sad,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-04-02-02-01-07.wav
370,male,calm,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-02-01-02-02-07.wav
371,male,angry,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-05-02-02-01-07.wav
372,male,sad,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-04-02-01-02-07.wav
373,male,calm,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-02-02-02-01-07.wav
374,male,neutral,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-01-01-01-02-07.wav
375,male,angry,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-05-01-01-02-07.wav
376,male,sad,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-04-01-01-01-07.wav
377,male,angry,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-05-01-02-01-07.wav
378,male,happy,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-03-01-02-01-07.wav
379,male,fear,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-06-02-02-01-07.wav
380,male,calm,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-02-01-01-01-07.wav
381,male,fear,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-06-01-02-01-07.wav
382,male,disgust,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-07-01-01-01-07.wav
383,male,fear,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-06-02-02-02-07.wav
384,male,sad,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-04-01-01-02-07.wav
385,male,neutral,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-01-01-01-01-07.wav
386,male,calm,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-02-02-02-02-07.wav
387,male,angry,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-05-02-02-02-07.wav
388,male,angry,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-05-02-01-01-07.wav
389,male,fear,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-06-02-01-02-07.wav
390,male,happy,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-03-01-02-02-07.wav
391,male,happy,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-03-02-02-01-07.wav
392,male,happy,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-03-02-01-02-07.wav
393,male,calm,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-02-02-01-01-07.wav
394,male,angry,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-05-01-01-01-07.wav
395,male,sad,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-04-02-02-02-07.wav
396,male,angry,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-05-01-02-02-07.wav
397,male,calm,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-02-02-01-02-07.wav
398,male,fear,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-06-01-02-02-07.wav
399,male,neutral,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-01-01-02-02-07.wav
400,male,fear,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-06-01-01-02-07.wav
401,male,sad,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-04-01-02-02-07.wav
402,male,sad,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-04-01-02-01-07.wav
403,male,sad,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-04-02-01-01-07.wav
404,male,happy,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-03-02-02-02-07.wav
405,male,happy,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-03-01-01-02-07.wav
406,male,disgust,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-07-02-01-01-07.wav
407,male,surprise,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-08-02-02-01-07.wav
408,male,surprise,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-08-01-01-01-07.wav
409,male,surprise,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-08-02-01-02-07.wav
410,male,surprise,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-08-01-02-01-07.wav
411,male,surprise,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-08-02-02-02-07.wav
412,male,surprise,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-08-01-01-02-07.wav
413,male,surprise,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-08-02-01-01-07.wav
414,male,disgust,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-07-01-02-02-07.wav
415,male,surprise,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-08-01-02-02-07.wav
416,male,disgust,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-07-02-02-02-07.wav
417,male,disgust,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-07-02-02-01-07.wav
418,male,disgust,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-07-01-02-01-07.wav
419,male,disgust,7,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_07/03-01-07-02-01-02-07.wav
420,female,angry,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-05-01-02-02-08.wav
421,female,calm,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-02-02-01-01-08.wav
422,female,angry,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-05-01-01-02-08.wav
423,female,sad,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-04-01-02-01-08.wav
424,female,angry,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-05-02-01-01-08.wav
425,female,neutral,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-01-01-01-01-08.wav
426,female,angry,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-05-01-01-01-08.wav
427,female,calm,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-02-01-01-02-08.wav
428,female,angry,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-05-01-02-01-08.wav
429,female,happy,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-03-01-02-01-08.wav
430,female,sad,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-04-02-01-02-08.wav
431,female,happy,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-03-02-01-01-08.wav
432,female,calm,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-02-01-01-01-08.wav
433,female,calm,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-02-02-02-01-08.wav
434,female,happy,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-03-02-01-02-08.wav
435,female,sad,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-04-02-02-02-08.wav
436,female,calm,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-02-01-02-02-08.wav
437,female,sad,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-04-02-01-01-08.wav
438,female,angry,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-05-02-02-01-08.wav
439,female,sad,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-04-01-01-01-08.wav
440,female,calm,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-02-02-02-02-08.wav
441,female,happy,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-03-01-01-01-08.wav
442,female,happy,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-03-01-01-02-08.wav
443,female,happy,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-03-01-02-02-08.wav
444,female,calm,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-02-02-01-02-08.wav
445,female,fear,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-06-01-01-02-08.wav
446,female,happy,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-03-02-02-02-08.wav
447,female,happy,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-03-02-02-01-08.wav
448,female,sad,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-04-01-01-02-08.wav
449,female,neutral,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-01-01-01-02-08.wav
450,female,neutral,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-01-01-02-01-08.wav
451,female,neutral,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-01-01-02-02-08.wav
452,female,sad,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-04-01-02-02-08.wav
453,female,calm,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-02-01-02-01-08.wav
454,female,angry,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-05-02-02-02-08.wav
455,female,sad,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-04-02-02-01-08.wav
456,female,angry,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-05-02-01-02-08.wav
457,female,fear,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-06-01-01-01-08.wav
458,female,surprise,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-08-02-01-01-08.wav
459,female,fear,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-06-01-02-01-08.wav
460,female,fear,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-06-02-01-01-08.wav
461,female,surprise,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-08-02-02-02-08.wav
462,female,surprise,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-08-01-01-01-08.wav
463,female,disgust,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-07-02-01-02-08.wav
464,female,disgust,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-07-01-01-02-08.wav
465,female,fear,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-06-02-01-02-08.wav
466,female,fear,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-06-02-02-02-08.wav
467,female,surprise,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-08-02-01-02-08.wav
468,female,fear,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-06-01-02-02-08.wav
469,female,fear,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-06-02-02-01-08.wav
470,female,disgust,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-07-02-01-01-08.wav
471,female,disgust,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-07-01-02-02-08.wav
472,female,surprise,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-08-01-02-01-08.wav
473,female,surprise,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-08-01-02-02-08.wav
474,female,disgust,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-07-02-02-02-08.wav
475,female,disgust,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-07-01-01-01-08.wav
476,female,surprise,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-08-01-01-02-08.wav
477,female,surprise,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-08-02-02-01-08.wav
478,female,disgust,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-07-01-02-01-08.wav
479,female,disgust,8,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_08/03-01-07-02-02-01-08.wav
480,male,angry,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-05-01-02-02-09.wav
481,male,calm,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-02-02-01-02-09.wav
482,male,happy,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-03-02-02-01-09.wav
483,male,sad,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-04-02-01-01-09.wav
484,male,calm,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-02-02-01-01-09.wav
485,male,sad,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-04-01-02-02-09.wav
