file,start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,emotion
data\AudioData\JK\f03.wav,0 days,0 days 00:00:02.384693878,39.23361,0.07889772,36.92116,39.99596,41.431717,4.5105553,78.82303,46.161823,47.503986,17.099411,1.8583077,1.1482729,0.09822923,0.8739526,3.6388502,3.540621,22.153288,15.665919,27.087057,13.69874,2.1796758,1.2402966,26.972395,0.33774322,9.438733,1.3917425,9.402256,1.9502441,-11.977185,-2.0712094,0.021933649,1.515368,0.84369856,0.9855523,11.733742,0.26712045,11.789463,0.7498642,27.689121,0.37954408,586.9025,0.33646396,1262.4486,0.1482145,-122.57952,-0.72583354,1727.7036,0.20140171,833.0734,0.4350691,-103.36861,-0.8149517,2833.6067,0.10131532,810.8426,0.29476032,-106.46491,-0.76292133,-20.995796,-0.41485363,31.382004,0.287955,0.007955786,3.9828546,-0.03584219,-0.35399243,3.905607,0.6556849,30.45233,0.33112338,5.020812,3.0316281,7.116792,3.1927068,-30.136171,-0.5837442,-36.368923,50.65973,-0.10253629,-0.010060375,0.049018733,2.5316458,1.2931035,0.42666668,0.37774184,0.24249999,0.20265426,-10.807651,fear
data\AudioData\JK\f04.wav,0 days,0 days 00:00:03.144671202,37.053257,0.17015384,33.14379,39.051243,41.81403,8.6702385,108.20776,38.142242,50.23577,30.917862,1.9398172,1.0477533,0.111511946,1.1012428,3.5909557,3.4794438,43.62324,21.4613,39.50846,24.947214,3.0622272,1.1612586,23.111681,0.7690202,11.437871,1.5779747,3.2549224,4.7095747,-12.459857,-1.5917504,0.043390963,1.6429425,1.2930032,0.88760024,8.426391,0.57406396,11.586696,1.1748134,30.134672,0.47579488,581.844,0.3438796,1348.2126,0.19914572,-101.37364,-0.9339045,1559.615,0.17730826,1048.1471,0.3443727,-93.58801,-0.9093332,2752.4763,0.08834873,724.6294,0.550466,-98.26986,-0.8250386,-20.92727,-0.41261405,31.779707,0.26034182,0.025711428,1.6334156,-0.029493894,-0.44489655,5.064721,0.666496,30.924559,0.3886319,3.1008477,5.433608,0.8663337,18.57698,-24.687532,-0.62786347,-29.36036,38.89222,-0.09043563,-0.011371825,0.14272636,3.1948884,1.6233766,0.362,0.24449131,0.22999999,0.1954482,-10.57689,fear
data\AudioData\JK\f05.wav,0 days,0 days 00:00:03.799773243,36.6789,0.18305889,33.073963,39.01173,41.106133,8.032169,78.92201,43.054985,80.73657,69.78067,2.1444066,0.96217513,0.10589506,1.5471548,4.0607977,3.9549026,42.499187,21.698906,31.407028,13.929063,2.9185205,1.1633836,27.013706,0.5076871,7.469707,2.4693272,7.34733,2.0652494,-18.666803,-1.2054859,0.04672484,1.9684367,1.333287,0.983036,8.80356,0.50957394,12.184914,0.7876448,28.280855,0.4659357,516.11316,0.3714064,1234.4779,0.17412978,-91.33792,-1.0246533,1544.3602,0.18065594,965.60815,0.3137741,-75.371506,-1.0717783,2659.9097,0.096573204,782.77893,0.6377401,-80.15126,-0.96642625,-19.087347,-0.47749302,30.276743,0.3240641,0.010725831,3.8911142,-0.034196466,-0.3734295,4.1297717,0.8346503,30.128546,0.4243774,1.5396146,12.259825,3.7524614,4.4346886,-28.955694,-0.6578659,-33.573257,45.873455,-0.089049086,-0.018131187,0.24841996,3.1746032,1.608579,0.42499998,0.28081724,0.17333333,0.16407993,-10.404523,fear
data\AudioData\JK\f06.wav,0 days,0 days 00:00:03.560680272,36.35983,0.23874298,28.080614,36.824608,41.162907,13.082293,393.74918,375.3103,133.16081,62.690025,1.3503356,0.9517293,0.16919738,0.9687169,2.608444,2.4392467,21.828247,16.596567,20.951145,14.83212,1.4205449,1.3354971,23.289553,0.7531805,6.94114,2.7741516,10.456211,1.5411216,-6.280253,-3.0894957,0.05226245,1.6040335,1.3353584,0.648462,6.8051558,0.7289159,6.5585685,1.747032,23.620607,0.5891193,506.93634,0.37811747,1163.0365,0.1882511,-111.72467,-0.8609494,1502.654,0.16863875,880.7231,0.36768526,-94.54294,-0.94243854,2584.5833,0.09955793,875.83295,0.49483034,-98.994194,-0.8496496,-15.498652,-0.591683,28.608381,0.34131062,-0.037695844,-1.16758,-0.021690277,-0.80704653,2.4318945,0.8240404,27.63402,0.70072055,-0.034028247,-639.4889,8.55624,2.3366883,-18.8257,-0.8366148,-36.865578,51.020252,-0.12771566,-0.007193066,0.11804583,2.8169014,2.5714285,0.21333334,0.12797569,0.17125,0.20306632,-16.502638,fear
data\AudioData\JK\f07.wav,0 days,0 days 00:00:04.213832200,37.43446,0.17950891,34.86602,37.174656,40.54436,5.678341,302.14462,503.46716,49.815342,32.51179,1.8330725,1.0443314,0.14816192,0.9921539,3.9820576,3.8338957,35.483997,21.406036,33.010323,17.99525,2.5057268,1.3177669,25.380987,0.5919749,6.435989,2.6782832,13.42029,1.4496498,-12.601092,-1.9430584,0.03666074,1.4944279,1.3372027,0.85749996,8.404811,0.4504502,9.540905,1.0406936,26.408514,0.27619708,475.083,0.3611945,1167.3132,0.21792239,-108.09543,-0.89081305,1515.2003,0.17108932,874.94836,0.4028119,-88.97473,-0.9890531,2649.138,0.10386416,763.4612,0.43955913,-91.68468,-0.9190114,-17.538605,-0.49645728,28.129847,0.3246343,-0.020199662,-2.1156306,-0.027244402,-0.48859584,4.052979,0.84918153,29.648924,0.48125646,-1.3924571,-11.872885,13.026741,1.782068,-28.111431,-0.6603568,-38.188934,51.414967,-0.1228234,-0.009450251,0.11905663,3.3333335,1.686747,0.3557143,0.21927524,0.18875,0.21774054,-12.729048,fear
data\AudioData\JK\f08.wav,0 days,0 days 00:00:04.845918367,36.979523,0.18392073,32.14249,37.96748,40.654716,8.512226,358.68668,688.6438,143.83932,137.1492,1.308971,0.9929401,0.15864295,0.96521074,2.2440858,2.0854428,25.052097,16.405048,23.104351,12.575105,1.4869516,1.4088331,20.340384,0.9463624,15.601727,1.065297,10.196607,1.3437558,-12.313674,-2.0030918,0.055768345,1.2968808,1.4864548,0.7195654,7.81565,0.47767046,10.378265,1.2046399,28.184864,0.4929082,498.62015,0.41728675,1225.3716,0.1787911,-125.096375,-0.7292861,1505.2405,0.21728598,896.11475,0.3270379,-103.40688,-0.8320676,2690.1482,0.10942283,797.68884,0.59945875,-108.013435,-0.74979603,-19.585718,-0.45717475,30.240467,0.3261116,-0.031114623,-1.4530817,-0.030689916,-0.64311343,2.4817095,0.98831373,27.91445,0.64923227,9.740067,1.7858193,9.517874,1.6961429,-25.344782,-0.9796826,-30.475895,42.050858,-0.1139767,-0.010990689,0.35546657,3.10559,3.1380756,0.16266666,0.076634765,0.14357142,0.16272709,-16.316298,fear
data\AudioData\JK\f09.wav,0 days,0 days 00:00:03.930816327,34.949665,0.18531848,32.24919,35.757805,39.93286,7.68367,161.36531,171.73607,67.25863,49.608707,1.6710138,1.0163423,0.17191346,0.97501767,3.2882223,3.116309,31.628677,14.981688,27.839983,15.23748,1.8999909,1.1870832,26.375969,0.5965586,7.3464274,2.3563197,8.368039,1.5174509,-9.434843,-2.5066125,0.053222667,1.8730193,1.2660234,0.8596432,8.373095,0.5626797,8.881157,1.4955156,24.91041,0.38377476,488.93768,0.36572218,1197.8964,0.18716855,-95.66657,-1.0219061,1497.5161,0.18427865,917.0479,0.2635773,-83.34906,-1.0509253,2616.2397,0.10932374,859.13776,0.45945865,-90.037315,-0.9111432,-17.583855,-0.46705866,30.523777,0.29862517,-0.02056188,-1.9319235,-0.025089711,-0.65555364,2.9451816,0.7561337,32.23002,0.45738736,0.044723704,379.6375,5.810336,2.5047045,-20.695465,-1.0987521,-36.42986,49.284714,-0.120245695,-0.009043369,0.1753601,3.3163266,1.8087856,0.34142855,0.24044175,0.16624999,0.16454008,-13.850508,fear
data\AudioData\JK\f10.wav,0 days,0 days 00:00:01.896235828,36.07771,0.12295869,34.10383,37.370728,39.057323,4.953495,69.42892,69.339874,105.544556,99.605225,2.3813627,0.8129364,0.14967912,1.8487842,4.3529115,4.2032323,31.616613,15.797415,25.74762,17.834631,2.8929985,0.97988284,32.877644,0.2619949,2.831998,5.7223215,13.423566,1.5650334,-21.898396,-1.0524303,0.03820119,1.4100802,1.2645478,1.0181668,9.370383,0.317333,12.62188,0.6734834,30.189697,0.44552764,442.7876,0.34910077,1217.2749,0.18135196,-76.014305,-1.2938253,1471.4733,0.19807976,955.8176,0.5181308,-55.23451,-1.4254493,2591.0679,0.10762896,833.88324,0.3465799,-62.243248,-1.2058587,-18.963902,-0.44278678,29.293133,0.33417276,-0.008038538,-4.0106645,-0.035535872,-0.31315446,3.7820878,0.71807176,35.326935,0.23236313,-0.039590225,-437.07092,11.314305,2.0116625,-30.89825,-0.5254795,-43.203888,57.94009,-0.12963875,-0.007552828,0.026370274,3.7234042,0.5494506,1.41,0,0.39,0,-10.27452,fear
data\AudioData\JK\f11.wav,0 days,0 days 00:00:04.528299320,37.507965,0.2048868,30.52076,39.297363,42.327248,11.806488,318.06464,315.68582,127.58301,93.11761,1.8304349,1.0204688,0.21639323,1.0767263,3.597081,3.3806877,46.292435,34.66325,35.427082,18.609924,2.7545536,1.240412,23.177929,0.74015224,4.0696898,4.269927,6.6198125,2.4178064,-17.091326,-1.3998395,0.054109707,1.3278795,1.4851887,0.6989639,6.41931,0.8167581,8.796398,2.0327194,23.719213,0.86449075,513.7372,0.3948292,1235.9058,0.21401262,-101.979866,-0.94459856,1485.2004,0.16173624,1019.1493,0.46818864,-77.33482,-1.1181812,2633.8267,0.094832025,770.7478,0.55046237,-83.22269,-0.9834165,-16.423584,-0.62322325,28.61998,0.3780706,0.003361158,15.4215555,-0.02790131,-0.49728826,4.151679,0.8458635,27.063723,0.6654928,-1.52999,-11.512983,2.8271468,5.96749,-27.77514,-0.774026,-30.757217,43.052948,-0.09600314,-0.010765735,0.17303705,3.104213,2.0179372,0.31777778,0.26156697,0.15555555,0.17295544,-11.942691,fear
data\AudioData\JK\f12.wav,0 days,0 days 00:00:05.503151927,39.205673,0.15807153,35.719494,38.911526,42.75789,7.038395,405.7852,876.8274,72.14751,55.312656,1.8642801,0.9147062,0.35524446,1.3077872,3.1181297,2.7628853,35.131622,20.83131,31.244095,13.829492,2.7733724,1.1465527,24.365164,0.7526542,9.149343,1.9890373,7.1717625,2.560002,-12.980788,-1.3646387,0.05770283,1.525697,1.3859898,0.7716237,8.376802,0.60275555,12.905422,0.90978247,25.444395,0.6286428,524.64636,0.3408796,1210.6171,0.18068466,-86.051796,-1.0508817,1569.8969,0.14781901,944.13776,0.39193696,-72.948586,-1.0252512,2639.7717,0.11383059,831.94904,0.48756194,-76.680115,-0.9333033,-18.952332,-0.4918768,30.069311,0.35544756,0.013328199,3.1168396,-0.029544378,-0.5217994,3.6761572,0.89502233,27.959587,0.643333,4.0680943,4.2874227,6.3347754,3.175443,-19.601423,-0.7641912,-28.825338,40.827087,-0.082874015,-0.013035313,0.40243945,3.6429875,1.8382353,0.39299998,0.24706475,0.11818182,0.1299523,-11.715425,fear
data\AudioData\JK\f13.wav,0 days,0 days 00:00:03.113197279,38.532394,0.19014522,35.703186,39.47344,42.91505,7.2118645,124.525536,103.711296,160.20633,69.75794,1.9874017,1.0591131,0.1243439,1.2150702,3.8557098,3.731366,38.59703,16.945147,32.380806,17.238325,2.864782,1.2705971,22.765316,0.7633163,9.045135,1.9035065,0.56429684,30.94754,-16.128582,-1.2596498,0.10001217,1.7167717,1.6652876,0.88674146,7.668093,0.6834514,10.596033,1.6242442,25.70438,0.5720627,461.89862,0.33240065,1242.7076,0.1889615,-124.82591,-0.74315363,1457.6504,0.16700888,1003.9995,0.29519364,-90.29001,-0.9893479,2558.0293,0.11901261,859.18756,0.5327456,-94.96566,-0.88868797,-18.27736,-0.40639186,30.54833,0.30961978,0.013421795,3.457467,-0.030131817,-0.49434593,4.7566257,0.78050476,28.912388,0.51009923,0.6479068,26.3516,-3.623695,-4.6886954,-27.049505,-0.68863595,-29.103075,39.16294,-0.08957314,-0.01111955,0.18602288,3.2258065,1.6556292,0.354,0.22204503,0.226,0.21000952,-10.583687,fear
data\AudioData\JK\f14.wav,0 days,0 days 00:00:04.811337868,36.29818,0.1936484,31.134289,38.782864,41.49874,10.364452,102.77656,64.101715,112.20372,80.8784,2.0806274,0.94357,0.13591889,1.5889921,3.7961018,3.660183,33.35392,19.33531,29.050278,15.5458555,2.7639956,1.2263246,27.608118,0.4861645,5.8611684,3.0315626,7.777996,2.3959057,-19.928902,-1.1683272,0.061046135,1.9908282,1.4628103,1.0041771,8.645972,0.57309616,10.557327,1.2233062,26.584572,0.5206575,518.1287,0.408917,1273.4214,0.20634523,-84.57893,-1.0799819,1561.0276,0.19903116,902.08936,0.36852446,-66.13981,-1.1752931,2701.8228,0.10168635,855.49677,0.4688946,-72.23716,-1.0210805,-18.138178,-0.4421762,29.518368,0.3478706,0.00481312,8.99332,-0.030248508,-0.49265212,3.6689627,0.95289207,30.937471,0.3780572,0.7292743,23.442204,6.46206,3.210625,-29.766314,-0.6072021,-34.05476,47.31982,-0.0992161,-0.011736637,0.14540191,3.3333335,1.0526316,0.706,0.23251666,0.185,0.15649813,-11.103115,fear
data\AudioData\JK\f15.wav,0 days,0 days 00:00:05.911950113,37.676075,0.16183089,34.42052,39.108486,41.726494,7.305973,189.59317,335.8595,89.36015,49.46621,1.8483734,0.9171546,0.21650738,1.2093718,3.4646502,3.2481427,34.915005,19.68796,32.86252,25.013145,2.5990806,1.2459633,25.30669,0.66855234,7.753835,2.4384665,10.22292,1.6125864,-15.486334,-1.7305273,0.045615096,1.2908517,1.4049665,0.85003495,7.7470765,0.7581455,11.749138,0.96530735,24.537018,0.49790582,517.1319,0.39975312,1207.1326,0.17368224,-92.77416,-1.0325333,1587.3906,0.1892274,880.41284,0.33774766,-70.27267,-1.1006998,2673.6997,0.113378055,806.72375,0.4375113,-73.048355,-1.0277321,-19.341627,-0.5227073,29.003267,0.38965398,0.008948542,5.172553,-0.033357114,-0.5190018,3.4471073,0.97059464,28.571272,0.5721442,3.9238913,5.0234017,9.227737,1.9110388,-24.981916,-0.9688443,-29.736977,41.990463,-0.09259989,-0.006887618,0.3722864,3.5593219,1.5384616,0.47,0.5684873,0.15777777,0.21693715,-12.6494,fear
data\AudioData\JK\h01.wav,0 days,0 days 00:00:03.920340136,33.972885,0.19467413,29.537981,34.149994,37.251163,7.7131824,208.28093,331.2308,100.68781,68.58053,2.187499,0.84654486,0.32736942,1.7205211,3.7405949,3.4132254,34.35401,18.900873,35.052708,17.791235,3.3167994,1.0575079,24.661957,0.7014999,8.654909,1.5460107,19.18071,0.85937667,-9.295146,-2.2862854,0.05693428,1.4199998,1.3921613,0.8469488,6.284879,0.6742454,7.915007,1.5482994,21.969612,0.6293153,524.7448,0.32396558,1205.3009,0.18108186,-78.311195,-1.1692812,1603.4437,0.18247148,893.9954,0.5360622,-83.06523,-0.96296406,2644.2922,0.09744087,805.6849,0.52993596,-81.24576,-0.9835987,-19.237585,-0.3956078,26.733984,0.31469423,-0.011828064,-3.5852234,-0.03470398,-0.4142828,4.7178836,0.72389525,29.006405,0.57867634,7.167103,1.878301,19.515718,0.9497533,-18.044077,-1.1091979,-30.57252,41.489334,-0.106888235,-0.010753387,0.5671601,3.3248084,1.8134716,0.36428568,0.27275616,0.16428572,0.17327575,-10.548073,happiness
data\AudioData\JK\h02.wav,0 days,0 days 00:00:03.251587302,31.855768,0.21307386,26.996311,32.38698,35.893394,8.897083,147.85992,187.18022,136.83678,102.09236,2.0862987,0.9794547,0.14012642,1.492821,4.033312,3.8931854,33.921295,19.48875,35.88989,15.373781,2.8377898,1.158172,30.936954,0.41035146,1.4040825,12.844221,16.362177,1.1278634,-11.839023,-1.7887473,0.060888566,1.1361113,1.6329286,0.86346555,4.4035196,1.0095261,4.512708,1.8771079,21.511566,0.42892945,530.98413,0.3772594,1189.7913,0.16044514,-70.03364,-1.2827699,1596.7832,0.1803348,894.6539,0.36129782,-73.36735,-1.0984625,2645.523,0.10350657,765.32367,0.40508652,-74.15744,-1.0715772,-16.673513,-0.5164176,24.910439,0.3867582,0.001213294,35.861874,-0.033483375,-0.41096357,4.0422955,0.81486005,34.33707,0.37687495,-3.1284604,-6.015409,15.51522,1.2836704,-20.027088,-0.99916685,-32.43632,42.796886,-0.09356527,-0.014012835,0.15799999,3.3950617,1.8927445,0.3633333,0.47101545,0.172,0.18280044,-11.952475,happiness
data\AudioData\JK\h03.wav,0 days,0 days 00:00:02.582811791,32.682743,0.17369649,25.35653,34.63271,38.10521,12.74868,58.003914,25.515696,46.28129,25.437977,1.5177463,1.1077689,0.09703294,0.8703459,3.1249595,3.0279264,19.227757,10.132888,24.945215,14.237992,2.163177,1.4353951,29.428804,0.3714231,12.3865185,0.8531027,16.04664,1.212033,-9.321047,-3.0808666,0.049312234,1.4573456,0.83721095,0.6919314,6.5728045,0.70869577,8.276937,1.2016443,26.862755,0.40151972,492.17715,0.3238038,1197.7047,0.15109685,-114.86292,-0.8214106,1573.0752,0.20814021,814.04736,0.42891976,-104.18818,-0.8459499,2747.414,0.08736697,800.1631,0.7421495,-106.31806,-0.8066293,-19.150484,-0.45465893,27.244795,0.29333815,0.009794997,2.8962486,-0.042281687,-0.38130093,3.9667263,0.83315974,34.649086,0.33328715,8.122403,1.4866436,17.50244,1.4536682,-27.36522,-1.0041802,-38.530315,51.071507,-0.10697083,-0.014743345,0.103651345,2.3346305,0.7936508,0.675,0.33499998,0.3733333,0.21483843,-13.27208,happiness
data\AudioData\JK\h04.wav,0 days,0 days 00:00:03.505238095,32.08899,0.23583685,25.361927,32.739174,37.645226,12.2832985,159.34409,131.12344,82.115486,49.55209,1.783355,1.0661025,0.10019669,1.1237915,3.2148108,3.1146142,36.58151,19.24163,30.32147,16.64216,2.6856797,1.2486027,25.973482,0.60556954,14.654683,0.8736555,16.713188,0.835025,-8.778411,-2.734393,0.053946942,1.3512975,0.96027565,0.9167467,4.982431,0.83241785,6.94212,1.8475127,24.651577,0.5273147,459.55844,0.34159026,1204.3198,0.17550276,-94.94326,-0.98613036,1464.6644,0.19575639,928.33234,0.42656493,-92.20837,-0.9091104,2595.868,0.08015307,602.47974,0.55180657,-93.03855,-0.88082963,-18.590233,-0.49026608,26.490328,0.36422104,0.00157419,26.274076,-0.038353607,-0.34541255,4.292122,0.790292,29.411413,0.58653486,11.608851,1.254772,16.946997,0.9770915,-21.306217,-1.0736854,-35.14928,46.38164,-0.09872188,-0.015803145,0.20334798,3.1518624,1.4534885,0.42,0.14642404,0.30249998,0.24262881,-11.824036,happiness
data\AudioData\JK\h05.wav,0 days,0 days 00:00:04.173990930,32.61991,0.20532002,26.25312,33.086254,37.239845,10.986725,130.57823,78.15156,156.67294,150.97054,1.5757934,1.1128405,0.1333988,0.9463457,2.5799906,2.4465919,29.335833,13.195423,38.617344,19.759787,2.3661895,1.3427411,24.548721,0.7026481,10.730641,1.4511454,19.393137,0.8113368,-4.0455523,-4.8907995,0.068125464,1.4370304,1.7416835,0.69577765,5.147625,0.78558856,7.0659122,1.4670894,23.389482,0.5184193,464.844,0.31849658,1176.683,0.19433592,-95.586395,-1.0009705,1532.7664,0.14173672,870.9536,0.4533922,-95.10754,-0.8688333,2564.309,0.09455641,768.0343,0.4674233,-94.81456,-0.87120444,-18.800161,-0.4910726,26.087305,0.41440946,0.004938574,8.279415,-0.033011958,-0.38129693,3.8474898,0.8844032,28.605812,0.62053025,7.7267914,2.2008185,20.430214,0.8623468,-14.067283,-1.3364378,-30.20758,41.700542,-0.08076874,-0.015571808,0.21454054,3.3653848,1.9464719,0.30249998,0.19207746,0.21428572,0.23371881,-12.249838,happiness
data\AudioData\JK\h06.wav,0 days,0 days 00:00:03.666689342,32.92455,0.17471771,27.127623,32.822746,37.589504,10.461882,220.68332,391.97107,83.18899,54.339714,2.0220194,0.9751275,0.16990775,1.3350111,3.8692112,3.6993034,29.157099,17.947475,27.527767,16.803421,3.0461054,1.2135783,29.97487,0.46480855,9.125452,1.6938039,20.737066,0.90275425,-11.428241,-1.8677205,0.059678603,1.6335927,1.119846,0.8972661,7.317652,0.507506,7.435358,1.3032895,28.213537,0.339866,477.52078,0.347927,1277.6227,0.21483113,-74.63587,-1.2572603,1533.4524,0.18009154,951.1103,0.42486483,-79.9342,-1.0179831,2638.6516,0.08647408,843.51624,0.60582083,-81.344574,-0.98417926,-21.619709,-0.38543853,30.140482,0.31753814,-0.016231358,-2.5112233,-0.036091622,-0.40893176,4.4491653,0.8470228,35.690365,0.30613607,5.567459,3.1008484,21.645403,1.0311741,-22.01109,-0.78478,-38.736187,51.79436,-0.12616187,-0.009458284,0.15508409,2.739726,1.1111112,0.60499996,0.26762846,0.26999998,0.15811388,-10.84421,happiness
data\AudioData\JK\h07.wav,0 days,0 days 00:00:03.459092971,32.49615,0.20092477,26.383713,33.58585,38.60326,12.219547,139.54356,140.42044,212.06467,317.89636,1.5760106,0.9600045,0.15079735,1.1915784,2.765267,2.6144695,37.482327,19.087044,29.541199,21.058481,2.6170094,1.259353,25.853567,0.64137125,9.89464,1.2603354,19.6575,0.91672635,-11.733521,-1.7662634,0.07861883,1.3454344,1.4325713,0.85541004,4.4837275,0.9933748,9.381689,1.5658792,23.862608,0.63555944,467.4454,0.3546797,1175.9774,0.1932154,-87.45894,-1.0755329,1548.6855,0.16847725,912.10004,0.462182,-86.47826,-0.93803227,2568.8467,0.0976082,757.6669,0.5227281,-86.65905,-0.9330898,-18.906729,-0.37242013,26.409939,0.30238286,0.009521655,4.148578,-0.03152602,-0.4349504,3.8089457,0.85150045,31.083668,0.48273462,5.9961557,2.1183903,23.330584,0.8781573,-21.736631,-0.7959926,-32.356583,43.705738,-0.10147106,-0.013364759,0.49259198,3.77907,1.7699115,0.36166668,0.21161416,0.17999999,0.1402379,-13.390755,happiness
data\AudioData\JK\h08.wav,0 days,0 days 00:00:02.582811791,35.30332,0.25688216,28.551214,33.662827,39.811615,11.260401,186.42989,104.98165,91.31949,73.99343,1.8322327,0.95071834,0.09751154,1.3963932,3.4442797,3.3467681,28.484896,24.551168,24.969912,10.399946,2.7328196,1.3684282,22.833649,0.84941965,8.557917,1.7302461,16.53075,1.0066816,-12.10044,-2.2496963,0.06411847,1.690735,1.171479,0.8392161,5.4824786,0.86732566,4.661567,2.175692,23.502113,0.60407656,516.4703,0.40969914,1134.0264,0.27356932,-91.03848,-1.0846193,1529.2004,0.20455901,846.0176,0.5586348,-84.98023,-1.0240575,2648.8113,0.10553142,659.15656,0.83116615,-86.68586,-0.98697287,-15.861057,-0.5559532,25.571539,0.38267666,0.017287498,2.7971258,-0.028225042,-0.5714408,4.3653727,0.91036975,26.551903,0.79593396,3.987868,3.8814313,15.982344,1.255857,-25.913387,-0.9804116,-33.402534,45.75622,-0.10833797,-0.009664805,0.13411328,2.7237356,1.984127,0.306,0.23200001,0.174,0.1725804,-12.026519,happiness
data\AudioData\JK\h09.wav,0 days,0 days 00:00:03.274648526,32.5626,0.17366935,28.642971,32.062645,38.20782,9.56485,93.11813,56.7788,57.553577,19.106342,2.2387483,0.96535915,0.10042129,1.3551906,4.4082623,4.307841,35.023537,21.296682,26.037252,9.7238455,3.2773063,1.1848837,28.140785,0.5100621,6.8108487,2.5091152,14.790886,1.1498722,-13.504321,-1.7629259,0.07033373,1.6206633,0.8260128,0.8518095,6.0582786,0.649754,4.9091086,2.2410154,24.620533,0.32680038,485.24698,0.3841177,1179.9026,0.18043256,-87.70684,-1.0945526,1527.2078,0.166908,881.4875,0.50887275,-83.49074,-1.0135577,2614.541,0.090236165,668.6885,0.5466595,-84.3289,-0.99562174,-18.345087,-0.40044954,26.55148,0.3187911,0.02072207,1.8212246,-0.034052175,-0.37575093,5.054464,0.7610375,34.03998,0.27473977,-1.0534142,-15.290814,16.717222,1.1983624,-26.865665,-0.72437334,-33.680187,45.572685,-0.09453975,-0.015134316,0.15228055,2.7607362,1.2461059,0.5125,0.45007637,0.21399999,0.1689497,-9.985726,happiness
