file,start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,emotion
data\AudioData\DC\f03.wav,0 days,0 days 00:00:02.285124717,36.394844,0.040838886,35.29869,36.72281,37.544952,2.2462616,-0.31469855,10.314443,22.946865,16.490288,1.1466178,1.0500778,0.14801785,0.1917768,2.4547021,2.3066843,18.272387,10.735732,18.43166,7.629387,0.94701064,1.4658738,30.195345,0.3847205,12.427375,0.6515368,13.359475,1.0719658,5.585826,2.4678109,0.010205443,1.3549525,0.7676884,1.0491458,12.604172,0.16136307,12.718609,0.8663672,29.095179,0.46664894,539.64325,0.27376732,1314.5356,0.15106288,-113.37684,-0.8435068,1596.0585,0.14258446,946.81665,0.37866417,-116.78938,-0.73928714,2618.1907,0.084663235,755.8378,0.37194252,-118.76651,-0.7099276,-23.033594,-0.34334278,30.064972,0.35785472,-0.005499018,-6.893719,-0.036896043,-0.33252507,1.9204696,0.7729719,39.152515,0.2783098,10.724274,0.9815463,8.824194,2.191067,-3.6827178,-4.093878,-41.527714,55.254368,-0.12708212,-0.009132828,0.07603407,2.2026432,0.9009009,0.525,0.275,0.3733333,0.24073961,-15.388904,fear
data\AudioData\DC\f04.wav,0 days,0 days 00:00:03.018866213,37.300613,0.08400939,36.123264,36.86164,37.661785,1.5385208,675.64056,876.5535,6.678589,27.62686,1.3649025,0.86011636,0.15573083,0.9939817,2.5707603,2.4150295,27.295486,12.96324,22.653566,8.177919,1.4754194,1.217764,26.562132,0.76061916,16.755346,0.8060755,11.364076,1.0028592,2.0679972,6.811542,0.017592939,1.3518845,1.1974387,1.0773956,11.259317,0.22563763,15.954687,0.6951355,30.530556,0.36629465,554.86096,0.38929677,1349.1968,0.20759964,-92.63755,-1.0099776,1555.0604,0.18016575,1074.058,0.29667807,-93.454124,-0.8928936,2643.6118,0.103383794,806.43964,0.59254295,-97.48265,-0.8213809,-24.714104,-0.31298664,31.902105,0.3095902,-0.007747103,-5.8554726,-0.032310627,-0.43170336,2.3051171,0.81689006,36.363213,0.43314105,13.163462,1.0141103,6.8465858,1.7843915,-4.5729527,-3.1259127,-33.380463,44.25287,-0.12164024,-0.01115563,0.23432302,3.6666667,1.6949152,0.352,0.28749955,0.17999999,0.15481171,-14.121682,fear
data\AudioData\DC\f05.wav,0 days,0 days 00:00:03.291405896,37.064,0.025336219,36.518044,37.154976,37.899612,1.3815689,162.2062,191.03055,23.549467,16.550589,1.5584325,0.7929477,0.15510137,1.3226994,2.9876661,2.8325648,25.266212,11.583826,18.90318,10.316479,1.4451675,1.1166774,30.424313,0.48083168,14.41148,0.6816381,12.089887,1.339201,0.26466078,55.22089,0.013236556,1.2647841,0.8632843,0.96116745,12.095116,0.19909474,16.395275,0.7561285,30.904013,0.27312043,565.12573,0.3203843,1298.8708,0.12974057,-84.59784,-1.08839,1599.2185,0.17670387,1001.4581,0.33781847,-85.899284,-0.9414135,2663.96,0.100453585,783.5219,0.6030732,-90.10945,-0.86149305,-23.645094,-0.2911808,31.785847,0.28206518,-0.004138335,-8.725057,-0.03562678,-0.32375076,2.1277397,0.7651802,36.828144,0.34034446,12.450243,0.8134539,8.767827,2.060908,-5.5882607,-2.6345656,-37.175472,50.035866,-0.11346968,-0.014224793,0.20632267,3.3536587,1.8575851,0.3433333,0.2394206,0.17166665,0.1934267,-13.383046,fear
data\AudioData\DC\f06.wav,0 days,0 days 00:00:02.987414966,33.437397,0.14754173,31.181475,33.136734,34.436844,3.2553692,101.987366,75.526596,34.54691,15.32188,1.0044167,0.97897524,0.15273054,0.68308395,1.9523103,1.7995797,15.198847,11.660399,18.963455,11.684908,0.8898221,1.3089442,24.984966,0.80451095,14.966424,0.6952702,12.029242,1.3911918,7.0899796,1.3690886,0.023156838,1.4039309,1.0977721,0.88196605,9.568436,0.24517143,3.3016784,2.8242834,28.975142,0.4395807,548.2606,0.34391686,1316.6205,0.17639266,-109.22081,-0.87358254,1583.9996,0.16540886,1046.8491,0.33489475,-114.54159,-0.75204664,2578.6157,0.123220086,928.0758,0.4222281,-118.0304,-0.6975583,-22.99194,-0.28425854,33.53859,0.21915837,-0.03384157,-1.413455,-0.03577197,-0.43907905,1.7211082,0.69574356,36.736473,0.5013988,12.4866,0.8388524,5.821306,3.7602963,1.4987855,6.746189,-36.367764,48.28502,-0.13073036,-0.009348183,0.12868832,3.3670034,1.7123289,0.276,0.086162634,0.28399998,0.19448392,-16.98147,fear
data\AudioData\DC\f07.wav,0 days,0 days 00:00:03.616349206,33.773403,0.11069368,32.76018,33.63753,34.310757,1.5505753,720.88306,1140.2166,54.36631,55.222477,1.0894642,0.9954262,0.14910012,0.6586704,1.9773864,1.8282862,21.735079,11.323611,19.811,10.995551,1.1054901,1.442328,28.213333,0.62742877,15.215791,0.6864142,14.962668,0.9149585,6.543186,1.6038841,0.017868416,1.1972017,0.99565214,1.0888382,9.678668,0.26310354,5.869048,1.5157744,30.315424,0.33658487,583.2226,0.28760502,1328.1061,0.13480487,-99.845276,-0.9473674,1671.0559,0.13267569,987.9112,0.3386913,-107.63172,-0.7830235,2682.0176,0.08694887,833.4396,0.44349575,-110.11126,-0.7438349,-25.457853,-0.28724936,32.65256,0.26219767,-0.026309803,-1.7103641,-0.041360464,-0.34165588,1.9534775,0.9176886,38.16195,0.3942013,13.837929,0.8615893,14.016816,1.3157291,1.2161956,8.453582,-37.032475,49.659706,-0.12686096,-0.010589705,0.16321492,3.6111112,1.971831,0.26142856,0.19111915,0.19624999,0.16851835,-16.325512,fear
data\AudioData\DC\f08.wav,0 days,0 days 00:00:03.904625850,34.389088,0.13845867,32.546146,33.845444,34.70565,2.159504,566.7201,882.4109,51.719135,63.510468,1.0469036,0.8802336,0.16879886,0.7806366,1.8739161,1.7051172,24.056166,15.607012,16.271742,6.4108334,1.1807271,1.1510229,24.770805,0.7612652,19.080309,0.72780335,15.361527,0.9468645,4.277436,2.551002,0.025983324,1.0936729,1.5820181,0.8937308,9.296338,0.22304073,7.997364,1.5201198,29.905243,0.48623288,574.2615,0.3620356,1266.866,0.15932433,-92.316605,-0.99528706,1642.74,0.15260743,939.3045,0.30219734,-99.7725,-0.81167436,2702.6775,0.1104534,812.358,0.49991587,-101.74531,-0.77578443,-24.83713,-0.33159053,32.34706,0.28121203,-0.03391274,-1.355364,-0.032764085,-0.44582734,1.8414254,0.7584147,32.239635,0.5723164,17.34868,0.8362305,14.000017,1.2704791,0.03613458,312.55765,-33.85871,45.4136,-0.11606541,-0.012156238,0.28102064,3.5989718,2.34375,0.24333334,0.18559213,0.146,0.18364096,-17.17005,fear
data\AudioData\DC\f09.wav,0 days,0 days 00:00:03.878412698,34.59732,0.1269086,33.168976,33.788383,34.96675,1.7977753,310.57516,365.52515,34.475697,18.951254,1.1887374,0.9695696,0.16516654,0.6897765,2.3023283,2.1371617,19.759502,9.820409,17.800167,8.480175,1.2320862,1.1892692,28.537947,0.59220856,15.088508,0.7351066,10.977938,1.4379139,4.809348,2.4107897,0.034683537,2.6972005,1.4187355,0.9789711,9.855762,0.2400568,6.1733317,1.6637352,30.63319,0.40012005,556.4132,0.3917713,1282.0902,0.1990371,-87.10243,-1.0621763,1589.1283,0.18339494,1033.2656,0.2793366,-95.33819,-0.8714768,2652.864,0.116061844,877.29266,0.4803971,-99.31,-0.80258876,-23.89785,-0.3168269,34.108643,0.26633507,-0.02796497,-1.6087075,-0.031481978,-0.3402008,1.9618211,0.7688386,35.2587,0.4973145,13.74335,0.9477791,5.971649,3.039817,0.36781386,34.271355,-36.772392,48.88173,-0.11669815,-0.012963946,0.19131805,3.626943,2.887139,0.19636364,0.12586232,0.118333325,0.12239508,-15.532558,fear
data\AudioData\DC\f10.wav,0 days,0 days 00:00:02.672947846,33.531204,0.1459962,34.077667,34.873188,35.51965,1.4419823,76.74869,106.82199,545.14417,528.4751,1.7886231,0.8081009,0.15149473,1.7983663,3.249873,3.0983782,23.930185,16.913012,22.341158,14.524798,1.8228594,1.2085427,35.847374,0.28171527,14.020413,0.6096974,11.831366,1.3360535,2.9706872,4.0101767,0.00853712,1.1047263,0.7498337,1.1129364,11.972077,0.14050607,14.65883,0.68892395,36.403572,0.3070397,575.5875,0.3151198,1365.3711,0.13966118,-60.686325,-1.4132402,1675.7108,0.15594108,1000.2526,0.3318081,-71.33509,-1.0544637,2726.2507,0.104710266,890.5809,0.42216888,-76.38068,-0.9467502,-26.577719,-0.23467241,35.183224,0.26291353,0.009689974,5.0192323,-0.03359672,-0.35299456,2.4922578,0.90213215,40.272,0.20410554,13.479331,0.7304256,9.979962,1.8128731,-1.0765476,-10.758125,-42.43374,56.019844,-0.12833747,-0.007334351,0.053660538,3.3834589,1.5325671,0.4725,0.76646507,0.126,0.15027973,-10.748865,fear
data\AudioData\DC\f11.wav,0 days,0 days 00:00:04.323900227,33.463215,0.19006863,30.458893,32.862457,33.766415,3.3075218,1250.4211,1455.1676,102.98878,107.8658,1.1635622,0.98007834,0.14791626,0.77456075,2.4519331,2.3040168,22.572802,13.184512,17.76229,10.128005,1.0141776,1.1905007,28.758608,0.67026615,9.4500065,1.4118786,10.778769,1.433688,7.0224724,1.4927636,0.02086873,1.563414,1.4674335,0.94366974,8.789499,0.32695776,0.4311074,19.97289,23.55041,0.57010204,540.93677,0.36685893,1296.5024,0.14995565,-92.4278,-1.0254014,1561.3705,0.16183473,1107.2197,0.25585622,-98.47651,-0.8700051,2586.3228,0.103159465,967.5382,0.54135495,-101.03239,-0.82185537,-21.656687,-0.4200168,30.529753,0.36793974,-0.038426645,-1.0511181,-0.03148592,-0.465881,1.6776975,0.74680674,37.46903,0.49982968,5.4064655,2.7919557,5.078266,3.4924397,3.5645497,3.0589695,-35.969807,49.069344,-0.12036821,-0.010739056,0.17443864,3.4802785,3.0516434,0.17538461,0.1394834,0.15272726,0.15852104,-17.73483,fear
data\AudioData\DC\f12.wav,0 days,0 days 00:00:04.376303855,30.956846,0.045855828,29.729189,31.224304,32.08195,2.3527622,227.77618,201.83405,25.673967,10.520891,1.2447857,0.7857744,0.19803815,1.0154415,2.137887,1.9398489,18.421286,6.9587,20.85689,7.3338485,1.3246309,0.9700422,32.19719,0.54287577,10.781385,1.1927637,16.756779,0.94928885,11.317703,0.91457814,0.02242443,1.2657032,1.3444006,0.8486177,8.524237,0.23583727,6.9344454,1.3190159,28.967783,0.32538062,480.39236,0.3014208,1274.744,0.17203705,-70.76334,-1.2686746,1556.52,0.13105057,984.6535,0.2672093,-82.244934,-0.96669185,2560.6196,0.0991014,1020.5529,0.44250143,-85.500984,-0.9037036,-22.781544,-0.3435672,30.993654,0.32159787,-0.03443754,-1.071139,-0.03325168,-0.40819114,1.878974,0.65457255,39.96538,0.33692285,8.84148,1.4908117,15.668103,1.166588,10.62227,1.0536065,-32.605335,44.887276,-0.11621822,-0.010755067,0.23106122,4.1284404,2.3201857,0.28,0.17389652,0.11818182,0.139272,-17.051266,fear
data\AudioData\DC\f13.wav,0 days,0 days 00:00:02.463333333,31.406145,0.069840446,30.220814,31.45246,32.757347,2.5365334,156.89966,207.1878,50.51707,25.699903,1.3044755,1.0166484,0.15266685,0.80545014,2.6906576,2.5379908,24.573921,14.665063,23.438646,12.468634,1.5733683,1.3333907,28.733511,0.59753454,12.796417,0.91752774,12.726503,0.98150915,7.3817444,1.393396,0.037445888,1.8527539,1.1728829,0.7995109,8.229444,0.31729195,5.375437,1.932853,28.597248,0.45570257,567.4881,0.35110623,1287.1798,0.14824045,-89.95514,-1.05326,1630.8025,0.16134584,994.6837,0.28483498,-99.17171,-0.8687783,2659.7302,0.115495116,923.6816,0.37816796,-101.96126,-0.82069033,-23.312433,-0.3083002,31.927809,0.28063717,-0.023980713,-2.0899496,-0.035808362,-0.34529534,2.7432344,0.79688954,38.125256,0.3840729,9.947702,1.3652322,10.924183,1.4660332,3.5931027,3.3377934,-37.625042,50.2273,-0.12481702,-0.009987491,0.099105485,3.265306,1.6666667,0.33249998,0.20873128,0.24249999,0.1887293,-13.807073,fear
data\AudioData\DC\f14.wav,0 days,0 days 00:00:04.952834467,32.48626,0.103522465,31.186626,32.793716,33.761803,2.5751762,707.86285,976.3114,64.08119,80.40827,1.4000494,0.96542615,0.15345299,0.9928912,2.6668198,2.5133667,20.342796,10.450958,21.292204,16.127539,1.3484594,1.3056614,30.812864,0.5475874,12.2905,0.8754855,14.229835,1.1562349,7.455299,1.4629344,0.025434121,3.5813496,1.0448486,0.9657251,9.853642,0.24745102,9.457897,0.9606167,30.715761,0.38137212,540.8244,0.39373386,1308.0906,0.19731961,-82.02957,-1.1504965,1597.4553,0.18009919,1006.20386,0.39593044,-90.35011,-0.94085836,2640.0024,0.1187126,839.4373,0.3841914,-94.322334,-0.86889404,-23.660124,-0.31670296,31.679836,0.30768242,-0.023809653,-2.0095603,-0.033448078,-0.43660474,2.1330907,0.86929065,38.94513,0.35524872,10.768522,1.1265911,12.278827,1.672965,3.994153,2.991488,-37.60903,50.970715,-0.1279103,-0.008933283,0.107094646,2.2267206,1.2269939,0.49666667,0.2431506,0.25428572,0.19761845,-13.553549,fear
data\AudioData\DC\f15.wav,0 days,0 days 00:00:05.136258503,32.992073,0.12194495,31.580288,32.589695,34.00057,2.4202805,111.579956,116.27989,81.67727,51.04516,1.4408592,0.8043757,0.16588461,1.2321309,2.6509538,2.4850693,24.080431,14.79082,25.366777,12.998718,1.7870563,1.096334,33.000538,0.5239641,15.42001,0.7562454,14.69793,0.9930646,7.1646695,1.915937,0.03127394,2.0788615,1.1657892,0.8113313,9.31361,0.30324426,9.8301,0.9880557,33.694473,0.44003057,486.4463,0.31947872,1292.3774,0.16615437,-61.688297,-1.4506214,1569.0714,0.16169204,974.8184,0.32177088,-72.88453,-1.0614753,2632.8384,0.11591274,874.0193,0.43140113,-77.52833,-0.96485,-25.593178,-0.30177456,33.93586,0.28287223,-0.018526256,-2.3520787,-0.03608559,-0.41343725,2.4482806,0.7956407,38.683735,0.40920871,14.955694,0.8422827,13.743383,1.2254561,4.3211656,3.4395883,-39.034943,51.311073,-0.124698825,-0.009182939,0.081859566,4.296875,0.7889547,0.91749996,0.51606077,0.262,0.19883661,-13.350809,fear
data\AudioData\DC\h01.wav,0 days,0 days 00:00:03.836485261,35.446175,0.15639184,32.5806,35.706593,36.84813,4.2675285,21.95221,39.562294,72.66192,16.89482,1.4139128,0.8230543,0.18416514,1.1645768,2.6193633,2.435198,22.491562,10.604428,20.333736,15.114507,1.6239865,1.15997,31.9837,0.52574223,7.5059123,1.5572441,14.805689,1.1859337,11.861226,1.2135777,0.023975845,1.8528371,1.1069837,0.8354237,9.931069,0.29864946,14.503285,1.0028732,27.720274,0.51894593,524.062,0.4218367,1255.2076,0.22644961,-70.69673,-1.2952952,1567.6713,0.17382798,907.40295,0.31269082,-75.980194,-1.0614258,2610.586,0.116002984,849.71985,0.4200226,-79.90854,-0.973506,-22.11995,-0.32547423,29.420307,0.26276636,-0.010056525,-4.730905,-0.030489814,-0.54539883,2.3476956,0.8083735,37.19779,0.45438275,6.11439,2.0621588,13.551591,1.5120267,8.476043,1.8775121,-38.27577,51.97828,-0.13039614,-0.007106526,0.098529525,3.4031415,1.591512,0.4283333,0.31355044,0.21,0.2256546,-14.301496,happiness
data\AudioData\DC\h02.wav,0 days,0 days 00:00:03.396213152,35.29238,0.04977402,33.32564,35.97081,36.587254,3.261612,37.184402,28.923595,24.789463,13.852522,1.6400831,0.8317706,0.1503745,1.4328322,3.2922454,3.141871,28.90111,16.872555,21.821136,13.658112,1.6284945,1.1300974,34.34197,0.34346324,4.4067345,3.2299776,8.364537,2.123058,8.736295,1.1121223,0.017522732,1.4805014,1.0584505,0.9815373,10.363651,0.30169952,10.250816,1.1597602,25.764015,0.4260009,525.61816,0.27101076,1296.5122,0.11389957,-68.52667,-1.3697715,1589.8453,0.122375496,1112.1238,0.5098893,-79.88347,-1.0639563,2536.0437,0.10777206,980.1805,0.51697415,-82.57619,-1.0083431,-19.281895,-0.45620468,26.991104,0.38681996,-0.001841258,-20.11658,-0.029214086,-0.3445017,2.4142256,0.75291926,41.154762,0.1687603,-0.5685812,-26.43242,5.001612,4.180674,6.037462,1.7528509,-38.878704,52.179268,-0.11874013,-0.009983624,0.169983,3.550296,1.2012012,0.54249996,0.42920712,0.265,0.21077238,-14.676857,happiness
data\AudioData\DC\h03.wav,0 days,0 days 00:00:02.264149660,35.65178,0.10820994,33.259563,37.293278,38.393574,5.1340103,19.596872,9.222692,27.222889,6.3612814,1.2851337,1.0574913,0.14577919,0.41850445,2.6837938,2.5380147,19.257751,13.016288,19.158388,9.411776,1.169613,1.3716531,31.550766,0.33914953,10.060533,0.99374235,14.396932,1.2276433,9.400436,1.2759651,0.013276741,1.4806409,0.78420323,0.8308533,11.710182,0.21782681,13.254681,0.91638774,28.877207,0.49702734,596.62476,0.30652875,1324.243,0.12140354,-104.79723,-0.90035146,1660.9653,0.13190724,930.37524,0.32604152,-104.214905,-0.82806754,2680.3298,0.08843443,839.9759,0.4902081,-107.68774,-0.7715106,-22.948425,-0.40745512,30.438847,0.3746706,-0.020351212,-2.1927855,-0.03363101,-0.40461576,2.076336,0.77813137,39.554066,0.20724764,6.6267114,1.9114157,12.646195,1.8798186,5.3737,2.831194,-42.559772,57.0354,-0.1324065,-0.007572586,0.11008914,2.6666667,0.9090909,0.59999996,0.29,0.31666666,0.21171258,-14.772,happiness
data\AudioData\DC\h04.wav,0 days,0 days 00:00:03.228526077,34.412663,0.14317872,31.330198,35.470318,37.422688,6.0924892,131.22061,139.3856,27.153885,39.19192,1.5953071,0.769891,0.14734969,1.4142789,2.9144583,2.7671087,23.977877,11.891393,20.352095,7.6624465,1.8257465,1.1318492,31.399195,0.48082107,11.209349,1.0659415,12.597373,1.5560411,4.7899446,2.9661183,0.041952256,1.9993455,1.1267765,1.0506719,9.516638,0.30709508,10.400485,1.1213653,28.839525,0.39742416,513.55707,0.36814064,1250.3367,0.20766997,-66.36336,-1.3476107,1550.4636,0.16328004,915.7634,0.30132654,-73.65776,-1.0696503,2627.571,0.082567826,723.8657,0.60092294,-78.58141,-0.9618558,-20.901272,-0.3814553,30.494974,0.2695354,-0.014311053,-2.8418298,-0.029215682,-0.3732181,2.5335977,0.82101125,36.477394,0.3971314,9.419885,1.3462507,11.178866,2.0476882,1.1128914,13.739116,-38.917336,52.991417,-0.12374808,-0.00869107,0.1735131,3.4267912,1.5822786,0.44,0.37218273,0.14166667,0.17228045,-13.533032,happiness
data\AudioData\DC\h05.wav,0 days,0 days 00:00:04.360589569,34.8598,0.18607582,31.778244,35.113342,37.19318,5.414936,340.53577,328.7139,117.08572,177.84496,1.5168014,0.85375816,0.18176684,1.1676491,2.9259915,2.7442248,30.308405,16.87826,24.16327,12.905203,2.1406326,1.111283,29.423227,0.55165863,10.254534,1.2245103,13.157382,1.1266555,9.965515,1.2202743,0.031524908,1.4651394,1.4823487,0.87027526,9.111993,0.32112852,13.540671,0.7341234,30.109537,0.3659492,564.98596,0.36670792,1274.6003,0.19106649,-76.57067,-1.1638179,1639.4651,0.15543188,945.28125,0.46366683,-80.739265,-0.9902037,2638.2046,0.10743319,923.1544,0.54074603,-84.246414,-0.91415656,-23.013695,-0.37048307,31.551699,0.3203455,-0.014717281,-3.5217774,-0.031482358,-0.42423558,3.0950866,0.77195805,35.31074,0.4186464,7.928907,1.7442971,11.271391,1.518183,7.229365,1.7671833,-34.994072,47.392147,-0.111862436,-0.010341841,0.27423757,4.1379313,2.3255816,0.283,0.22396652,0.125,0.13720423,-13.02033,happiness
data\AudioData\DC\h06.wav,0 days,0 days 00:00:03.459115646,33.230648,0.067385525,32.2155,33.48093,34.926487,2.710987,99.61761,150.85283,25.707521,7.6234303,1.7515361,0.8796121,0.18226248,1.3461761,3.5090356,3.3267732,28.484577,18.186203,24.0512,13.569547,2.0361319,1.12085,33.64462,0.40998825,9.515823,1.2028563,13.570853,1.241971,6.0863705,2.3609276,0.015924517,1.2854949,0.92562383,1.0921465,9.719531,0.27052864,8.960707,1.0689075,30.264778,0.34139186,528.2061,0.33040154,1312.111,0.1184846,-76.3991,-1.2203758,1600.3395,0.1673905,1045.7146,0.43669108,-85.382355,-0.9826326,2662.0566,0.121406,925.45825,0.49723426,-88.19963,-0.9284335,-22.54431,-0.3472223,28.995975,0.3054161,-0.004893686,-8.868371,-0.03418168,-0.44812816,3.0895967,0.7233325,40.87414,0.23176757,7.6433473,1.6846284,10.753084,1.8509549,1.3118174,11.613954,-37.53419,51.55902,-0.121086605,-0.008790311,0.17591745,2.6162791,1.179941,0.53999996,0.23151673,0.2825,0.17268106,-11.935347,happiness
data\AudioData\DC\h07.wav,0 days,0 days 00:00:03.605873016,34.095486,0.088697605,32.68435,34.756615,36.399647,3.7152977,61.32659,48.624767,28.482971,11.937443,1.6037661,0.97939223,0.15122336,1.2048591,2.7881417,2.6369183,30.903967,20.413357,25.734497,13.219797,2.0315259,1.2387048,30.361557,0.4781322,11.774202,0.8389352,15.501579,1.0341843,7.720305,1.6833843,0.0189705,1.1287299,1.2902575,0.77891344,9.863349,0.28318003,15.161243,0.573869,31.781948,0.2651153,521.2402,0.35006002,1294.7737,0.16562024,-78.10084,-1.1876264,1597.8922,0.14331251,1044.565,0.4749534,-84.88281,-0.95848393,2603.2366,0.0977717,902.1495,0.39781448,-87.41468,-0.91006684,-23.932636,-0.30435157,31.29651,0.29592374,-0.00809839,-5.3759522,-0.028463896,-0.3937843,2.999356,0.87388766,36.55546,0.3267328,10.331257,1.1066269,14.397578,1.3141423,4.0731015,3.5977664,-37.5638,50.925575,-0.12402375,-0.010914157,0.2237658,3.064067,1.4124295,0.45799997,0.30439445,0.19,0.19570385,-11.641159,happiness
data\AudioData\DC\h08.wav,0 days,0 days 00:00:02.515714286,35.26077,0.2048607,31.782661,33.34472,37.765114,5.9824524,128.93758,72.68553,45.618626,7.838215,1.9814103,0.9489297,0.14786442,1.4127355,4.1181006,3.9702363,27.020916,13.415994,20.691414,8.982936,2.3854718,1.1027545,28.7328,0.59553224,6.021405,2.2544305,9.07731,2.3431706,5.595642,2.2791524,0.026804658,1.4758235,0.8662022,1.1173365,8.542349,0.3950914,6.7762513,1.5561041,28.847076,0.47112188,619.5744,0.39458004,1279.4702,0.30198035,-94.300804,-1.0165651,1621.1958,0.19320317,1076.7699,0.29827216,-93.17981,-0.94523996,2605.9524,0.14352924,963.1038,0.387058,-97.44721,-0.86793184,-18.34675,-0.43595883,29.449152,0.33726168,0.019665798,2.5725982,-0.029241178,-0.51974607,3.925459,0.6198985,36.021538,0.48922235,0.72773516,19.68137,2.3480666,10.594931,-1.3703643,-9.090859,-35.785732,49.528427,-0.11593539,-0.008870562,0.30330127,2.4,1.632653,0.35,0.32519224,0.192,0.19041008,-9.993423,happiness
data\AudioData\DC\h09.wav,0 days,0 days 00:00:03.333356009,37.28106,0.12801044,34.788483,36.228806,38.260223,3.4717407,50.812992,27.360197,42.633938,33.192055,2.2575746,0.8684917,0.10264376,1.8440071,4.272752,4.170108,24.782125,15.018009,29.529144,16.3753,2.3832371,1.1063522,29.309408,0.517208,8.7155285,1.8617735,5.6791973,2.6338663,-0.86165214,-19.567432,0.021513406,1.6055634,0.9505333,0.96454865,10.5607395,0.3517679,13.148106,0.8176646,29.298443,0.37518778,639.5283,0.33255354,1306.7816,0.17744915,-76.54182,-1.1920738,1677.8787,0.15628628,1015.1027,0.3236469,-75.17199,-1.0723461,2681.5903,0.11681409,825.62274,0.3959855,-78.36259,-0.9903807,-20.42153,-0.39613903,29.377089,0.31449628,0.028843299,1.6352189,-0.030991502,-0.45781976,3.3645134,0.7744177,33.733353,0.40981412,3.448689,4.43796,1.8237185,8.871923,-7.4508853,-2.0951035,-34.46823,47.795914,-0.09479934,-0.01218269,0.21449871,3.3132532,1.529052,0.45,0.44099888,0.17999999,0.15504837,-8.813367,happiness
