file,start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,emotion
data\AudioData\KL\f03.wav,0 days,0 days 00:00:01.810340136,30.377218,0.12118567,27.2528,31.540483,33.495705,6.2429047,67.71769,24.02418,18.969336,25.45775,0.14878318,1.1914434,0.02666988,0.03151874,0.26320675,0.23653688,2.4560335,1.8657066,4.6300817,3.152471,0.076105274,1.5535628,28.024681,0.49763346,17.03814,0.5780814,19.407776,0.7213629,7.632179,2.8680446,0.037830144,1.0406343,1.3153785,0.726991,6.88075,0.6789727,8.909733,1.107842,28.754162,0.36935967,543.38654,0.3553114,1229.2573,0.14828447,-107.730675,-0.8812934,1639.1632,0.1716259,906.2358,0.3514602,-116.82268,-0.73108846,2662.2576,0.11193927,869.29913,0.3617251,-118.09566,-0.7111047,-24.126358,-0.305597,32.012554,0.2918386,0.001673616,27.654337,-0.033268437,-0.58503586,0.15625148,0.8445045,39.425556,0.31304166,11.795717,0.9943481,21.141655,0.8885799,-3.0139346,-9.006967,-36.70125,49.750843,-0.0902167,-0.005578944,0.004513823,2.2222223,1.1428572,0.415,0.235,0.29,0.18402898,-40.645084,fear
data\AudioData\KL\f04.wav,0 days,0 days 00:00:02.873560091,29.909185,0.16111654,25.02067,31.417063,34.161438,9.140768,303.44586,244.2537,47.227554,19.40458,0.19268918,1.0179375,0.02836294,0.121892676,0.32864702,0.3002841,3.4591696,2.038688,4.088946,3.0621474,0.09788974,1.291762,26.435076,0.67561895,18.033464,0.63728726,11.419977,1.0766245,0.24692842,69.73568,0.034894057,1.3020316,1.219455,0.6050554,6.4073915,0.52118075,5.7333455,1.3839681,33.003235,0.24418008,428.67017,0.28998867,1350.4835,0.14760137,-103.52964,-0.9298289,1350.1333,0.16215678,1119.7493,0.23165834,-110.213005,-0.7812666,2423.6704,0.092265755,759.91724,0.29660228,-114.35731,-0.7155948,-23.02323,-0.30321935,32.80912,0.21810286,0.02183689,1.9967303,-0.027701546,-0.48359194,0.18327948,0.71724164,39.591896,0.32433292,13.542545,0.9150948,8.660095,1.6555591,-6.3993707,-3.1381736,-28.196424,39.486393,-0.07229829,-0.009597214,0.013072576,3.4965036,1.7793595,0.278,0.21414015,0.21833333,0.19471489,-38.800842,fear
data\AudioData\KL\f05.wav,0 days,0 days 00:00:03.275873016,30.113104,0.15675013,27.158363,30.262583,33.21827,6.059906,143.96083,146.98502,26.12881,20.670149,0.18879613,0.93168753,0.028226577,0.14960907,0.32607788,0.2978513,4.1096005,3.1322863,4.1451483,2.9150102,0.10511692,1.3787832,28.814365,0.58220506,15.193359,0.72331053,18.635592,0.71064216,0.7520443,25.410023,0.033554222,1.4701287,1.4227092,0.80004025,6.244432,0.564344,5.9471197,1.5026013,29.844767,0.31471926,477.88684,0.34366426,1235.0348,0.16254322,-91.0315,-1.0542731,1497.9268,0.18908499,954.1398,0.4480146,-100.39344,-0.8424982,2576.716,0.09967831,784.2158,0.36533594,-102.97328,-0.7976319,-23.433496,-0.28663546,31.888187,0.23414443,0.015657013,2.5681643,-0.02987162,-0.7449325,0.17850323,0.88357043,38.495163,0.3788532,12.450503,0.9642608,18.0827,0.875847,-8.068569,-2.4995437,-31.330015,43.579308,-0.07880674,-0.007426336,0.011832068,3.0674846,1.5625001,0.35799998,0.15484186,0.21666665,0.21822515,-38.951244,fear
data\AudioData\KL\f06.wav,0 days,0 days 00:00:02.553809524,28.041853,0.24556231,22.500338,26.834631,33.138252,10.637915,276.0157,210.47977,60.215668,43.338245,0.2033249,0.7700872,0.041521054,0.18248096,0.33660293,0.29508188,2.701277,1.8170193,2.4140542,0.9994888,0.09169337,1.2965707,24.072811,0.87918454,12.511047,0.68575454,18.5809,0.99726135,0.38565663,51.500393,0.03876495,1.133088,1.3377153,0.7508651,5.6169457,0.55618584,-0.66987866,-17.50428,23.205376,0.64674133,542.7946,0.37862346,1202.6274,0.249829,-91.30971,-1.0519618,1580.8374,0.20338091,1017.27515,0.5626144,-98.01777,-0.89340085,2625.7854,0.113881,924.0615,0.3573042,-101.4941,-0.8251748,-22.160536,-0.34185165,33.018394,0.25838187,-0.0265669,-1.4465652,-0.030655243,-0.5441655,0.15308473,0.85871696,35.735474,0.5065443,8.630046,0.85376835,15.628446,1.3488519,-6.7581244,-3.4969711,-31.527086,43.060772,-0.10405622,-0.007531061,0.018607875,3.937008,2.0242915,0.26999998,0.09316652,0.16833334,0.15805237,-40.032707,fear
data\AudioData\KL\f07.wav,0 days,0 days 00:00:03.185079365,31.743704,0.29308683,26.179977,29.686829,33.549683,7.369705,981.0371,868.3852,54.75649,54.427067,0.23348172,0.951384,0.029439367,0.18420129,0.3958714,0.36643204,4.431852,2.9508727,3.9501786,1.5312198,0.12679926,1.2355332,27.997194,0.81275696,12.2261095,0.91004556,14.221065,1.016811,1.1157557,16.383846,0.033165514,0.99937856,1.4213238,0.8144334,4.529978,0.88166624,0.47286665,21.015884,26.86213,0.67767733,489.9452,0.34590638,1331.9255,0.21437809,-78.35209,-1.2049943,1416.4233,0.19326799,1063.6979,0.2939553,-86.981255,-0.96391314,2527.4453,0.115906015,820.95264,0.4067284,-86.275314,-0.93763894,-19.468287,-0.52076405,29.659954,0.3745641,0.006874501,6.9889846,-0.027946217,-0.588027,0.19182406,0.8525823,34.709328,0.71624565,8.54305,1.3481866,11.780605,1.3850126,-5.1186433,-3.6534016,-30.959648,42.87617,-0.08153592,-0.00782387,0.013353468,4.1009464,2.2435899,0.27857143,0.11356918,0.14428571,0.1476344,-37.243954,fear
data\AudioData\KL\f08.wav,0 days,0 days 00:00:03.931133787,30.232319,0.21860348,25.591211,29.232273,34.464275,8.873064,686.4229,1257.5621,135.43343,67.83256,0.18469581,0.91084385,0.02924315,0.16163094,0.2793232,0.25008005,3.3789656,2.0777662,3.8268602,2.1050408,0.097741604,1.3289298,21.348253,0.98211807,17.356918,0.59763575,21.362455,0.7556284,1.4280921,11.853215,0.045871217,1.4502767,1.5927314,0.7400846,5.732064,0.60606027,4.844566,3.0245128,28.18259,0.57887775,524.4283,0.39028612,1254.135,0.1960224,-105.8964,-0.8810804,1569.7739,0.21242449,976.85956,0.42791042,-109.76627,-0.7563758,2624.1245,0.12201133,909.4369,0.54996866,-111.55538,-0.72129774,-21.783657,-0.42229742,30.36513,0.3462823,0.003262929,14.860003,-0.029859701,-0.5356928,0.16657107,0.89207155,31.997784,0.65155447,14.547139,0.7688015,21.675934,0.91440576,-2.8902586,-6.2883744,-24.998997,35.34398,-0.06811331,-0.008858285,0.025685783,4.0816326,2.8423774,0.17181818,0.057653856,0.15454544,0.16199684,-39.85503,fear
data\AudioData\KL\f09.wav,0 days,0 days 00:00:03.357233560,29.998268,0.18426265,25.616737,29.470398,35.004276,9.387539,484.84253,792.3142,164.02203,150.0341,0.19173051,0.94010204,0.028897502,0.1307614,0.34203053,0.31313303,4.1051116,2.1632266,3.5513384,2.0196452,0.113181055,1.2616923,28.913446,0.55811614,13.026756,0.72333294,18.248293,0.64935833,2.5531282,6.4264913,0.044250295,1.511043,1.8286375,0.7715778,5.6997094,0.64792204,7.510982,2.101822,28.5744,0.38044128,505.25198,0.37211877,1304.7745,0.14046332,-92.991196,-1.0419096,1504.2518,0.15842286,1023.07825,0.29962867,-97.62036,-0.87981266,2573.952,0.09702474,857.86487,0.42101082,-101.540855,-0.81181896,-22.24353,-0.27221859,31.67531,0.24282366,0.021401081,1.8516017,-0.024843449,-0.6581814,0.1909151,0.7793107,38.21553,0.37076193,8.753136,1.0809339,17.547909,0.7850626,-4.0889626,-4.280716,-31.798388,43.901237,-0.07366857,-0.00792411,0.012465402,3.8922157,2.1276596,0.26,0.17012599,0.18714285,0.15507732,-38.63756,fear
data\AudioData\KL\f10.wav,0 days,0 days 00:00:02.381655329,32.074028,0.15311857,28.798687,31.571548,35.42552,6.626835,64.097755,49.694836,61.709557,38.460495,0.2576809,0.9254134,0.028355066,0.19848208,0.4967541,0.46839905,4.858872,2.7247021,4.471551,3.9061797,0.14918137,1.3537785,33.31873,0.4067543,15.648332,0.5995894,15.7268505,0.85040915,-4.2148466,-5.043792,0.030590931,1.6041679,1.0414637,0.76137644,8.66702,0.43056473,9.031379,1.518016,34.65992,0.30696303,534.4404,0.3585878,1244.1041,0.15359803,-82.9323,-1.170583,1607.5863,0.22311756,921.82983,0.3493318,-92.11074,-0.922736,2642.4507,0.12801449,765.37445,0.3531235,-95.650696,-0.86126286,-27.486675,-0.21413341,35.337162,0.17493933,0.042656053,0.93371797,-0.038281128,-0.34164587,0.24305941,0.8694639,43.171852,0.16102253,14.501979,0.66248184,15.958752,0.9615345,-15.338703,-1.3385184,-35.15602,48.411747,-0.092130564,-0.007110257,0.00399523,2.9535866,0.4310345,1.43,0,0.42999998,0,-33.37306,fear
data\AudioData\KL\f11.wav,0 days,0 days 00:00:04.412607710,27.702467,0.2296715,23.545849,25.687016,31.684952,8.139103,224.96298,238.93375,73.395386,43.117702,0.1456209,0.98319215,0.036973953,0.06970857,0.25197947,0.21500552,3.0895994,2.307715,2.6684353,1.2612455,0.07520548,1.5900142,28.450554,0.5717934,14.85766,0.5429209,15.167711,0.7751878,1.9588813,9.676955,0.039860696,1.34152,1.9938525,0.58643353,6.674428,0.7094522,2.0253143,6.536845,26.836176,0.5480829,586.51794,0.42199713,1264.7834,0.16621946,-101.467834,-0.9288714,1573.6746,0.20947683,1081.7949,0.29608163,-109.171074,-0.78350526,2720.9368,0.09824856,920.01715,0.39493176,-112.50688,-0.7220627,-26.72491,-0.3211131,38.834507,0.25791916,-0.034397457,-1.3445523,-0.030302987,-0.6961254,0.1362796,1.0500847,37.653053,0.43054658,12.907445,0.80028534,12.918467,1.1256641,-9.021641,-2.2701173,-39.350357,52.512836,-0.10774892,-0.005789248,0.012313613,3.181818,2.9885058,0.1623077,0.10334064,0.15076923,0.16963586,-41.09213,fear
data\AudioData\KL\f12.wav,0 days,0 days 00:00:04.633242630,28.2387,0.24784116,23.418346,27.453243,30.205603,6.7872562,313.61615,435.9655,72.845985,50.209663,0.16603208,0.78040165,0.037140105,0.14430271,0.28559515,0.24845505,2.281959,1.1456014,2.9280832,1.3066254,0.075575754,1.0686558,30.488235,0.68266237,17.020786,0.6713225,16.487877,0.93181694,-0.38125739,-45.25596,0.039689027,1.472336,1.4450597,0.7271237,5.3951755,0.51375043,0.63123345,10.252384,29.415958,0.4538995,494.7888,0.35229608,1274.5903,0.21291175,-75.0039,-1.2324728,1506.1451,0.19709043,1128.8821,0.36189413,-85.10005,-0.9595839,2572.3958,0.11682301,918.52026,0.449259,-89.377335,-0.8752088,-22.558964,-0.35314167,32.789543,0.29286113,-0.002135087,-18.694532,-0.029151922,-0.57743174,0.11291431,0.7080891,38.277462,0.5335638,15.157101,0.81174177,16.311533,1.0952955,-5.110877,-3.463539,-33.090897,45.512657,-0.09170139,-0.010160046,0.010863616,3.4632034,1.9823788,0.3211111,0.16285264,0.17999999,0.20639767,-41.356224,fear
data\AudioData\KL\f13.wav,0 days,0 days 00:00:02.521473922,30.17226,0.18986492,27.439095,29.432068,31.939695,4.500601,760.59546,1198.1635,49.95661,64.86768,0.1458514,0.9391589,0.02714865,0.08062886,0.2797929,0.25264424,1.7178273,0.89351964,2.5336983,0.8317237,0.06327686,1.1826179,27.039734,0.6664421,17.370466,0.5716647,16.702091,0.58169776,0.56800395,34.881218,0.031199167,1.1288438,1.5267088,0.73888516,6.1816797,0.45716152,3.525222,2.7595198,30.965595,0.43721002,589.5681,0.31050256,1230.9452,0.18987805,-108.9193,-0.88366216,1697.4011,0.20767802,1072.0647,0.44275293,-117.31741,-0.72563493,2679.253,0.12041925,986.4263,0.6742294,-117.62914,-0.7110558,-24.49542,-0.36716262,31.1311,0.2951448,0.015188579,2.6383648,-0.03657385,-0.5731315,0.12362762,0.5563919,38.45201,0.45345935,12.803491,0.8540499,18.40518,0.6943957,-10.978633,-2.0006251,-32.869766,45.325314,-0.08579348,-0.011217117,0.009957124,2.7888446,1.6260163,0.2875,0.18965429,0.30249998,0.25123444,-41.840305,fear
data\AudioData\KL\f14.wav,0 days,0 days 00:00:03.971337868,28.52246,0.11155665,25.432043,29.23217,31.509115,6.077072,142.55519,112.775345,41.44582,12.1811075,0.16874966,0.92516696,0.027871706,0.11503289,0.2988977,0.27102602,3.212405,1.7492602,2.6419768,1.1781805,0.086047746,1.2582372,30.034256,0.60627246,17.461647,0.5511434,17.676071,0.9260495,1.2586573,13.42185,0.027875869,1.8670472,1.4582901,0.76668876,6.4337616,0.4499986,5.909294,1.2828246,34.968098,0.28923666,484.61627,0.37765417,1320.2627,0.17368524,-90.95063,-1.0456156,1490.1982,0.21287264,1006.2823,0.38619438,-101.55971,-0.82427996,2623.79,0.12255709,881.5748,0.39085343,-104.973526,-0.7674618,-25.02904,-0.2701042,34.402245,0.23866749,0.008315302,4.9576125,-0.033386167,-0.5046499,0.14559326,0.7727859,41.427837,0.3150143,15.714936,0.67419976,18.585247,1.0539142,-5.645981,-2.8953092,-31.659939,44.019695,-0.089941315,-0.00794032,0.009933028,3.2828283,1.7902814,0.31,0.13223356,0.19874999,0.17338091,-39.821457,fear
data\AudioData\KL\f15.wav,0 days,0 days 00:00:04.790839002,28.378529,0.17451966,24.476032,28.718208,30.400051,5.924019,76.590485,51.25031,81.14982,68.933685,0.20561437,0.81506747,0.028181385,0.17310667,0.35307658,0.3248952,3.5992236,2.043039,3.40232,1.8793143,0.10760179,1.0713294,31.43766,0.60685045,18.117912,0.6128567,18.244213,0.75548816,-2.398197,-8.108863,0.043538522,1.5883378,1.348523,0.7798029,5.662275,0.67562276,1.1743677,11.907665,29.368244,0.5664412,491.0356,0.3672005,1294.6393,0.18674023,-68.26154,-1.348336,1514.1992,0.19401166,1054.2942,0.35763994,-79.1274,-1.016102,2581.3054,0.12316776,877.418,0.41282383,-82.50047,-0.94130296,-25.656412,-0.3354324,34.38667,0.2603736,0.01411379,3.3540094,-0.035939932,-0.5484101,0.1538714,0.7356138,39.964806,0.3865711,16.29925,0.734583,18.517399,0.7967523,-8.076547,-2.449804,-31.091951,42.806805,-0.0845125,-0.007226109,0.00979182,3.3472805,1.2738854,0.5333333,0.25157282,0.22833334,0.16293317,-38.456757,fear
data\AudioData\KL\h01.wav,0 days,0 days 00:00:03.605170068,30.882816,0.2553374,25.414614,30.49737,33.76862,8.354006,691.6931,667.4932,95.097176,82.33877,0.23996642,0.7621149,0.04581833,0.21373022,0.40393648,0.35811815,3.5847478,2.2020235,2.6890442,1.8356861,0.14174886,1.0651424,30.437845,0.6602581,13.050219,0.82383513,19.705873,0.94217986,0.48041454,40.653973,0.062365696,1.4196346,1.618348,0.73264307,6.22998,0.61384654,5.54155,2.685908,28.494564,0.6579041,587.6759,0.41358793,1185.7192,0.2026548,-61.78927,-1.3844993,1700.0276,0.202796,910.68005,0.35502326,-71.81444,-1.0431073,2732.6829,0.133483,975.7238,0.38852134,-75.44283,-0.95977575,-25.210913,-0.36804834,33.810585,0.30413312,-0.000322763,-171.99805,-0.03048812,-0.774247,0.19138329,0.8002717,35.832375,0.5529363,11.603552,0.9312767,21.18622,0.9776302,-3.1821232,-6.683498,-32.4623,45.578426,-0.081635796,-0.006733554,0.021758748,3.3426185,3.1161473,0.22181818,0.16353028,0.08399999,0.09499473,-36.92301,happiness
data\AudioData\KL\h02.wav,0 days,0 days 00:00:02.403424036,27.702963,0.16435353,24.310774,28.281149,30.728514,6.41774,149.88387,144.82567,21.844025,25.04296,0.28976932,0.8311485,0.030644463,0.2341497,0.53237355,0.5017291,4.016622,2.156842,3.807488,1.9043273,0.13323246,1.0857596,36.89945,0.440423,7.577798,1.6543852,7.022659,2.4790933,-5.614857,-3.3707004,0.023445139,1.4723994,1.1807652,0.8252883,5.210205,0.9328635,-1.9057792,-3.5793657,28.485075,0.28246057,460.9377,0.3358359,1338.6862,0.16489443,-63.535107,-1.4442271,1400.1742,0.18089238,1043.7332,0.2674642,-72.83564,-1.1547546,2470.4915,0.11386967,930.8607,0.31396595,-81.25106,-0.96314824,-18.806273,-0.2993588,31.990448,0.24043304,0.03119779,1.0301713,-0.033572234,-0.39341637,0.1938253,0.7439146,45.20901,0.2759913,3.327607,3.579118,4.029379,4.7409663,-12.689029,-1.3718011,-29.897188,43.01768,-0.069912456,-0.013965617,0.017218137,3.7656906,2.5751073,0.25333333,0.21776642,0.111666664,0.10462897,-35.741257,happiness
data\AudioData\KL\h03.wav,0 days,0 days 00:00:01.630907029,31.182991,0.1718089,27.051949,33.759815,35.450027,8.398079,760.167,1002.0472,88.25931,89.32058,0.18239568,0.96506476,0.025845237,0.13407062,0.35836777,0.33252254,3.047461,1.8139493,3.1082587,1.4049505,0.104153976,1.521829,29.13938,0.567865,16.091188,0.6061087,15.53086,0.92262876,3.587585,6.4868155,0.059013095,1.41916,1.5633972,0.82939416,6.1653223,0.9038835,10.741245,0.8813332,30.524904,0.3430764,498.86835,0.3979767,1294.6858,0.12949115,-101.1464,-0.9479362,1535.7538,0.23188247,1031.9316,0.4088166,-102.90132,-0.84276766,2573.6963,0.1500643,1119.4197,0.56139344,-105.84852,-0.7906033,-22.470308,-0.32185942,32.736332,0.25687015,0.025180258,1.522042,-0.038231768,-0.5232503,0.18894596,0.93536586,41.120476,0.29665074,10.742271,0.8928866,12.110096,1.4815512,-8.226772,-3.133179,-34.766747,47.076183,-0.08839,-0.002343124,0.006491139,2.4691358,1.2738854,0.42499998,0.195,0.22333333,0.124988884,-39.804493,happiness
data\AudioData\KL\h04.wav,0 days,0 days 00:00:02.689569161,29.38775,0.22359416,24.51553,28.750687,33.28285,8.767319,130.70631,141.64876,101.81737,105.0445,0.24407545,0.8094962,0.028766299,0.20981927,0.42195225,0.39318594,2.8673868,1.0256639,3.8296323,3.2592976,0.12939003,1.1886568,28.59828,0.7072801,13.361473,0.89446014,17.569256,0.9198579,-5.0181007,-4.237768,0.029563991,1.3330361,1.4212854,0.7641397,6.006439,0.53181875,2.6723635,4.1449456,27.7476,0.41055205,479.63556,0.33514434,1280.5883,0.16829431,-79.41927,-1.1571076,1479.3878,0.19759527,961.8393,0.39228746,-87.92553,-0.9332011,2574.4968,0.103754446,825.6924,0.43751267,-91.00433,-0.8578166,-21.781633,-0.3696103,30.300304,0.2980765,0.017397994,2.5257466,-0.034844503,-0.5773543,0.19143459,0.85447544,38.057426,0.48328695,10.57475,1.0405242,16.148172,1.1425956,-12.970463,-1.5638183,-25.564823,36.885174,-0.07307727,-0.007409019,0.02890708,2.996255,2.6717558,0.22999999,0.13948886,0.107499994,0.110198684,-36.98578,happiness
data\AudioData\KL\h05.wav,0 days,0 days 00:00:03.376235828,29.262192,0.27820125,25.02485,28.745428,32.0874,7.0625477,370.41415,465.54654,90.24269,64.097534,0.19455053,0.8574946,0.03307272,0.15019587,0.34491315,0.31184044,2.9441173,1.49249,3.8579526,1.483827,0.11086479,1.1098876,28.523474,0.7181896,13.605627,0.9612626,18.403433,0.8017897,2.9247568,5.9418535,0.057390947,1.5375073,1.782739,0.6742503,4.726268,0.8650661,1.5498241,12.89085,25.903807,0.733442,490.3869,0.3812977,1186.1792,0.2279159,-76.20363,-1.2218713,1532.6562,0.16361709,943.0314,0.29549772,-86.59298,-0.94516724,2564.362,0.11119356,948.59546,0.36314127,-89.25245,-0.8898433,-21.545488,-0.39728013,31.28275,0.33750558,0.015029534,2.8292406,-0.022660408,-0.7796443,0.16648555,0.7530162,35.81638,0.56051254,9.804653,1.3508884,18.570656,0.9526473,-0.94052327,-19.127432,-28.878897,40.420277,-0.06585055,-0.005356513,0.01935912,3.8690476,3.0211482,0.202,0.11608618,0.10699999,0.08911228,-37.992775,happiness
data\AudioData\KL\h06.wav,0 days,0 days 00:00:03.085691610,28.431612,0.21995619,24.716793,27.86958,30.61943,5.9026375,74.98576,52.845093,57.49309,40.410713,0.21624903,0.8567874,0.042119075,0.15703565,0.4154286,0.37330952,3.3426123,1.106205,2.9025445,1.0178658,0.105419435,1.0199552,33.1969,0.5154048,15.437961,0.7041773,20.46144,0.83525527,3.1211724,5.497785,0.03757636,1.0319325,1.4959394,0.74659735,6.8422527,0.3988375,1.2539601,7.627549,29.064987,0.4342208,506.62567,0.40574884,1279.2587,0.16171815,-67.66044,-1.3383327,1551.5588,0.20248139,1082.7406,0.37775558,-80.128746,-0.989408,2604.6914,0.1135527,991.7409,0.4651534,-82.31468,-0.9402381,-26.78169,-0.33404824,35.722317,0.26442155,-0.02597349,-1.6727628,-0.033088986,-0.5054674,0.14741147,0.7159554,40.758022,0.36331993,13.6963825,0.9183066,21.2166,0.89692885,-2.3110995,-7.7909265,-37.776836,50.35596,-0.10761349,-0.004653753,0.018248865,3.583062,1.6556292,0.406,0.36973503,0.174,0.12158947,-37.84913,happiness
data\AudioData\KL\h07.wav,0 days,0 days 00:00:02.942879819,29.465109,0.2258771,24.893995,28.89918,32.684326,7.790331,303.43295,332.1036,67.33711,43.62655,0.21901308,0.8946302,0.028744357,0.17234808,0.352498,0.32375363,3.4494512,1.8155432,3.3053513,2.0383463,0.11852734,1.2219417,28.172903,0.6884124,16.062405,0.6211372,18.635948,0.7655147,0.08696068,233.52959,0.042977553,1.7220103,1.5991312,0.81827056,5.903699,0.567208,5.62861,1.7706146,31.785604,0.42247722,512.5536,0.36239827,1255.9395,0.17526269,-77.61359,-1.2014408,1566.8485,0.18588462,976.24365,0.34360597,-85.59046,-0.94689393,2604.5242,0.11230267,867.28265,0.42517865,-88.84917,-0.8805302,-24.02084,-0.32319447,33.284203,0.2689037,0.014481544,3.3050349,-0.028512148,-0.59346163,0.17496312,0.880683,36.613567,0.47941792,13.993845,0.8090861,17.983898,0.87710214,-5.95834,-3.6463935,-28.864092,40.560005,-0.07443591,-0.007744921,0.019950103,4.0955634,2.4305556,0.25714284,0.2614637,0.15166667,0.13801168,-36.862972,happiness
data\AudioData\KL\h08.wav,0 days,0 days 00:00:02.114285714,29.238605,0.24276006,23.781166,28.18309,33.574806,9.79364,46.488163,16.07221,103.68866,14.788029,0.2477175,0.9892341,0.028747644,0.18013209,0.43707266,0.40832502,3.3203697,1.3115242,3.0459127,1.2927482,0.13961104,1.3193718,27.912764,0.70315754,13.606831,0.8214904,14.933107,1.2507625,-2.6446,-7.8521833,0.050917782,1.242648,1.1373291,1.0308651,5.217454,1.0218707,3.3304353,2.9826653,29.99763,0.2995552,522.44525,0.39012426,1330.6637,0.23263079,-92.44734,-1.0620426,1496.8701,0.22831744,1036.5858,0.2579361,-99.1673,-0.89886916,2522.6826,0.1197378,819.2925,0.32687894,-104.14302,-0.80975306,-21.601671,-0.32845747,32.72894,0.21968387,0.034132462,1.3056403,-0.032244787,-0.49565607,0.2462604,0.7848531,41.414085,0.34739813,9.235153,1.258606,6.562971,2.5689504,-15.071544,-1.223712,-28.873512,39.96737,-0.0767733,-0.007355721,0.016575674,2.857143,1.4778326,0.36666667,0.22808379,0.21499999,0.16650826,-33.286552,happiness
data\AudioData\KL\h09.wav,0 days,0 days 00:00:03.057142857,29.400867,0.17982334,25.173822,29.127092,33.7784,8.604578,79.014404,55.380974,92.525604,71.37995,0.2864349,0.816233,0.029237155,0.21650413,0.5134637,0.48422652,3.4505413,1.9640256,3.008147,1.5308466,0.17349434,1.1570618,32.42275,0.5722651,12.385608,1.0194435,11.463767,1.5445205,-4.054218,-4.9653544,0.030874332,1.3746182,1.1759471,0.82013583,5.891972,0.6795129,3.3019478,3.166168,30.075811,0.32873267,488.34232,0.35553622,1284.601,0.16753897,-71.3189,-1.338666,1461.3832,0.19609629,1023.7741,0.33258343,-81.302185,-1.0552783,2519.58,0.1261312,855.3904,0.4105069,-87.026825,-0.93530476,-21.98927,-0.31708246,32.01194,0.21543823,0.03711012,1.0926138,-0.035603423,-0.5228193,0.26171955,0.7706729,43.098717,0.24494201,7.719798,1.4378866,8.7158165,2.4074433,-11.164725,-1.8744173,-26.96613,37.790813,-0.07097038,-0.006531138,0.0149138,2.9605265,1.3377926,0.48,0.4135819,0.196,0.14947909,-34.626118,happiness
